timestamp,scene_number,scene_snapshot_number,scene_snapshot_path,subtitle,cleaned_subtitle,snapshot_desc,profanity_present,nudity_present,should_censor
2720590,,,,And have you bled yet?,,,False,False,False
2727849,,,,"No, Your Grace.",,,False,False,False
2730809,,,,"Your dress, did you make it?",,,False,False,False
2734230,,,,"Such talent.
You must make something for me.",,,False,False,False
2739402,,,,"I hear we might share
a grandchild someday.",,,False,False,False
2743489,,,,I hear the same.,,,False,False,False
2744782,,,,Your daughter will do well in the capital.,,,False,False,False
2747117,,,,"Such a beauty shouldn't stay
hidden up here forever.",,,False,False,False
2767471,,,,"- Your pardon.
- I hear we might be neighbors soon.",,,False,False,False
2770224,,,,"- I hope it's true.
- Yes, the king has honored me with his offer.",,,False,False,False
2773811,,,,"I'm sure we'll have a tournament to celebrate
your new title, if you accept.",,,False,False,False
2777148,,,,"It would be good
to have you on the field.",,,False,False,False
2779358,,,,The competition has become a bit stale.,,,False,False,False
2781860,,,,"- I don't fight in tournaments.
- No?",,,False,False,False
2784237,,,,Getting a little old for it?,,,False,False,False
2785907,,,,[Chuckles],,,False,False,False
2787742,,,,I don't fight in tournaments,,,False,False,False
2789911,,,,"because when I fight a man for real,",,,False,False,False
2792413,,,,I don't want him to know what I can do.,,,False,False,False
2796458,,,,Well said.,,,False,False,False
2799212,,,,"- [Laughing]
- Arya!",,,False,False,False
2802882,,,,It's not funny!,,,False,False,False
2804717,,,,She always does this.,,,False,False,False
2807469,,,,"This was my favorite dress
and she ruined it.",,,False,False,False
2810014,,,,"She always does it
and it's not funny!",,,False,False,False
2812599,,,,[Robb] Time for bed.,,,False,False,False
2815936,,,,[Arya groans],,,False,False,False
2825529,,,,[Ned] I'm a Northman.,,,False,False,False
2828907,,,,"I belong here with you, not down south
in that rats' nest they call a capital.",,,False,False,False
2834454,,,,I won't let him take you.,,,False,False,False
2838750,,,,The king takes what he wants.,,,False,False,False
2841462,,,,[Snorts] That's why he's king.,,,False,False,False
2844799,,,,"I'll say, ""Listen, fat man.""",,,False,False,False
2848594,,,,[He laughs],,,False,False,False
2849762,,,,"""You are not taking
my husband anywhere.",,,False,False,False
2853014,,,,"""He belongs to me now.""",,,False,False,False
2858688,,,,How did he get so fat?,,,False,False,False
2860855,,,,"He only stops eating
when it's time for a drink. [Chuckles]",,,False,False,False
2865277,,,,[Knocking],,,False,False,False
2866779,,,,"[Man] It's Maester Luwin, my lord.",,,False,False,False
2870657,,,,Send him in.,,,False,False,False
2874869,,,,"Pardon, my lord, my lady.",,,False,False,False
2877331,,,,A rider in the night...,,,False,False,False
2879958,,,,from your sister.,,,False,False,False
2889844,,,,"- Stay.
- This was sent from the Eyrie.",,,False,False,False
2892596,,,,[Door closes],,,False,False,False
2898476,,,,What's she doing at the Eyrie?,,,False,False,False
2900855,,,,"She hasn't been back there
since her wedding.",,,False,False,False
2911866,,,,[Ned] What news?,,,False,False,False
2915369,,,,[Catelyn] She's fled the capital.,,,False,False,False
2920166,,,,She says Jon Arryn was murdered.,,,False,False,False
2922835,,,,By the Lannisters.,,,False,False,False
2924837,,,,She says the king is in danger.,,,False,False,False
2927632,,,,"She's fresh widowed, Cat.",,,False,False,False
2930009,,,,She doesn't know what she's saying.,,,False,False,False
2931761,,,,"Lysa's head would be on a spike right now
if the wrong people had found that letter.",,,False,False,False
2937183,,,,"Do you think she would risk her life,",,,False,False,False
2939476,,,,"her son's life,",,,False,False,False
2941186,,,,"if she wasn't certain
her husband was murdered?",,,False,False,False
2951780,,,,If this news is true...,,,False,False,False
2953782,,,,"and the Lannisters conspire
against the throne,",,,False,False,False
2957453,,,,who but you can protect the king?,,,False,False,False
2959996,,,,They murdered the last Hand.,,,False,False,False
2962375,,,,Now you want Ned to take the job?,,,False,False,False
2964710,,,,"The king rode for a month
to ask for Lord Stark's help.",,,False,False,False
2968713,,,,He's the only one he trusts.,,,False,False,False
2972717,,,,"You swore the king an oath, my lord.",,,False,False,False
2975679,,,,"He's spent half his life
fighting Robert's wars.",,,False,False,False
2979391,,,,He owes him nothing.,,,False,False,False
2983311,,,,"Your father and brother
rode south once",,,False,False,False
2986648,,,,on a king's demand.,,,False,False,False
2991195,,,,A different time.,,,False,False,False
2994699,,,,A different king.,,,False,False,False
3000329,,,,"- [Noisy chatter]
- [Drumming]",,,False,False,False
3023601,,,,[Hissing],,,False,False,False
3030775,,,,[Gasps],,,False,False,False
3057969,,,,"When do I meet with the khal?
We need to begin planning the invasion.",,,False,False,False
3061599,,,,"If Khal Drogo has promised you a crown,
you shall have it.",,,False,False,False
3065143,,,,"- When?
- When their omens favor war.",,,False,False,False
3069315,,,,I piss on Dothraki omens., I disregard the warnings of the Dothraki.,,True,False,False
3071983,,,,I've waited 17 years to get my throne back.,,,False,False,False
3083996,,,,"- [Crowd ululating]
- [Grunting]",,,False,False,False
3101514,,,,[Cheering],,,False,False,False
3112440,,,,"[Speaks Dothraki] Iteo akkah
(?)",,,False,False,False
3114527,,,,[Blades clang],,,False,False,False
3125538,,,,[Screams],,,False,False,False
3134587,,,,"A Dothraki wedding without at least
three deaths is considered a dull affair.",,,False,False,False
3140927,,,,[Laughing],,,False,False,False
3152273,,,,"[Speaks Dothraki] {Jadi, zhey Jora Andahli.} - Come, Jorah the Andal
 - Great khal.",,,False,False,False
3161907,,,,"A small gift, for the new khaleesi.",,,False,False,False
3165911,,,,Songs and histories from the Seven Kingdoms.,,,False,False,False
3170165,,,,"Thank you, ser.",,,False,False,False
3173293,,,,Are you from my country?,,,False,False,False
3176087,,,,Ser Jorah Mormont of Bear Island.,,,False,False,False
3178257,,,,I served your father for many years.,,,False,False,False
3181092,,,,"Gods be good, I hope to
always serve the rightful king.",,,False,False,False
3207286,,,,"Dragon's eggs, Daenerys,",,,False,False,False
3210079,,,,from the Shadow Lands beyond Asshai.,,,False,False,False
3212958,,,,"The ages have turned them to stone,",,,False,False,False
3216003,,,,but they will always be beautiful.,,,False,False,False
3220215,,,,"Thank you, Magister.",,,False,False,False
3290576,,,,She's beautiful.,,,False,False,False
3296875,,,,"Ser Jorah, I...",,,False,False,False
3298251,,,,"I don't know how to say ""thank you""
in Dothraki.",,,False,False,False
3301130,,,,"There is no word for ""thank you""
in Dothraki.",,,False,False,False
3325112,,,,Make him happy.,,,False,False,False
3339585,,,,[Waves crashing],,,False,False,False
3386465,,,,"- No.
- [Sobs]",,,False,False,False
3391804,,,,Do you know the common tongue?,,,False,False,False
3398476,,,,"- [Pin clanks]
- No.",,,False,False,False
3404440,,,,"Is ""no"" the only word that you know?",,,False,False,False
3408152,,,,No.,,,False,False,False
3415119,,,,[Continues sobbing],,,False,False,False
3437849,,,,"Rough night, Imp?",,,False,False,False
3440018,,,,If I get through this without squirting,,,False,False,False
3442103,,,,"from one end or the other,
it'll be a miracle.",,,False,False,False
3445107,,,,I didn't pick you for a hunter.,,,False,False,False
3447025,,,,"The greatest in the land -
my spear never misses.",,,False,False,False
3451195,,,,It's not hunting if you pay for it.,,,False,False,False
3462206,,,,"Are you as good with a spear
as you used to be?",,,False,False,False
3464375,,,,"No, but I'm still better than you.",,,False,False,False
3466962,,,,[Laughs],,,False,False,False
3469840,,,,I know what I'm putting you through.,,,False,False,False
3471592,,,,Thank you for saying yes.,,,False,False,False
3475387,,,,I only ask you because I need you.,,,False,False,False
3478891,,,,You're a loyal friend. You hear me?,,,False,False,False
3482518,,,,A loyal friend.,,,False,False,False
3484228,,,,The last one I've got.,,,False,False,False
3487648,,,,"- I hope I'll serve you well.
- You will.",,,False,False,False
3491110,,,,"And I'll make sure you don't look
so fucking grim all the time."," : ""I'll ensure you keep a cheerful expression more often.""",,True,False,False
3495657,,,,"Come on, boys,
let's go kill some boar!",,,False,False,False
3508128,,,,"Come on, you.",,,False,False,False
3524686,,,,[Whines],,,False,False,False
3534947,,,,[Grunts],,,False,False,False
3540451,,,,[Barks softly],,,False,False,False
3548793,,,,[Woman gasping],,,False,False,False
3554715,,,,[Woman moaning],,,False,False,False
3566478,,,,"[Grunting, moaning]",,,False,False,False
3584413,,,,[Gasps],,,False,False,False
3585998,,,,"- Stop! Stop.
- [Gasps]",,,False,False,False
3593672,,,,Are you completely mad?,,,False,False,False
3596049,,,,"- He saw us.
- It's all right, it's all right.",,,False,False,False
3598677,,,,"- It's all right.
- He saw us!",,,False,False,False
3600846,,,,I heard you the first time.,,,False,False,False
3604181,,,,[Whimpers],,,False,False,False
3607728,,,,"Quite the little climber, aren't you?",,,False,False,False
3610688,,,,"- How old are you, boy?
- Ten.",,,False,False,False
3613608,,,,Ten.,,,False,False,False
3624036,,,,"- The things I do for love.
- [Gasps]",,,False,False,False
3628036,,,,"OMG, DID THE KID DIE!??!?!
Sync, corrected & Dothraki dialogue by <font color=""#3333FF"">MALAY DEV</font>
www.fb.com/titudeb",,,False,False,False
131868,,,,"You need to drink, child.",,,False,False,False
133537,,,,[She sighs],,,False,False,False
137791,,,,And eat.,,,False,False,False
143505,,,,lsn't there anything else?,,,False,False,False
146757,,,,"The Dothraki have two things
in abundance - grass and horses.",,,False,False,False
151096,,,,People can't live on grass.,,,False,False,False
162566,,,,"[Jorah] In the Shadow Lands
beyond Asshai,",,,False,False,False
165109,,,,they say there are fields of ghost grass,,,False,False,False
167529,,,,"with stalks as pale as milk
that glow in the night.",,,False,False,False
170907,,,,lt murders all other grass.,,,False,False,False
173452,,,,The Dothraki believe that one day,,,False,False,False
175954,,,,"it will cover everything -
that's the way the world will end.",,,False,False,False
192971,,,,lt'll get easier.,,,False,False,False
202063,,,,"[Neighs, snorts]",,,False,False,False
213658,,,,[Laughing],,,False,False,False
232261,,,,Khaleesi!,,,False,False,False
233762,,,,Your hands.,,,False,False,False
246316,,,,"We're still not far from Pentos,
Your Grace.",,,False,False,False
249277,,,,"Master Illyrio has
extended his hospitality.",,,False,False,False
251780,,,,You'd be more comfortable there.,,,False,False,False
253573,,,,"l have no interest
in hospitality or comfort.",,,False,False,False
256450,,,,"l'll stay with Drogo until he fulfils his end
of the bargain and l have my crown.",,,False,False,False
260872,,,,"As you wish, Your Grace.",,,False,False,False
264125,,,,"Well, Mormont,
as brutish as this life is,",,,False,False,False
266586,,,,l suppose it is preferable to beheading.,,,False,False,False
270423,,,,What did Ned Stark want you for?,,,False,False,False
273634,,,,Buying from a slaver?,,,False,False,False
275846,,,,Selling to one.,,,False,False,False
277930,,,,Some poachers l caught on my land.,,,False,False,False
281642,,,,"Under my reign, you won't be punished
for such nonsense.",,,False,False,False
285479,,,,You can rest assured of that.,,,False,False,False
293238,,,,[Dogs howling],,,False,False,False
299827,,,,"[Rooster crows, hen clucking]",,,False,False,False
302956,,,,"- [Moans]
- [Barking]",,,False,False,False
312132,,,,"Better-looking bitches
than you're used to, Uncle."," ""More attractive women than you're accustomed to, Uncle.""",,True,False,False
319264,,,,My mother's been looking for you.,,,False,False,False
321516,,,,We ride for King's Landing today.,,,False,False,False
324394,,,,"Before you go, you will call
on Lord and Lady Stark",,,False,False,False
326939,,,,and omer your sympathies.,,,False,False,False
329358,,,,What good will my sympathies do them?,,,False,False,False
333527,,,,None. But it is expected of you.,,,False,False,False
336572,,,,Your absence has already been noted.,,,False,False,False
338658,,,,The boy means nothing to me.,,,False,False,False
340743,,,,"And l can't stand
the wailing of women.",,,False,False,False
343163,,,,[Whimpers],,,False,False,False
345373,,,,One word and l'll hit you again.,,,False,False,False
347291,,,,l'm telling Mother!,,,False,False,False
350002,,,,Go! Tell her.,,,False,False,False
352546,,,,But first you will get to Lord and Lady Stark,,,False,False,False
354716,,,,"and you will fall on your knees
in front of them",,,False,False,False
356718,,,,"and tell them how very sorry you are,
that you are at their service,",,,False,False,False
359637,,,,"and that all your prayers are with them.
Do you understand?",,,False,False,False
362974,,,,You can't...,,,False,False,False
365269,,,,Do you understand?,,,False,False,False
